S_Yr S_Mon S_Day S_Hr S_Min S_Sec E_Yr E_Mon E_Day E_Hr E_Min E_Sec Type Inst
2012 11 08 00 23  4.0  2012 11 08 00 23  4.0  BSO s 
2012 11 08 08 21 33.0  2012 11 08 08 23 10.0  BSO m 
2012 11 08 16 18 55.0  2012 11 08 16 18 55.0  BSO s 
2012 11 09 00 13 21.0  2012 11 09 00 13 21.0  BSO s 
2012 11 09 08 18 44.0  2012 11 09 08 18 44.0  BSO s 
2012 11 09 16 12 42.0  2012 11 09 16 14 31.0  BSO m 
2012 11 10 00 11 53.0  2012 11 10 00 11 53.0  BSO s 
2012 11 10 08 15 42.0  2012 11 10 08 16 16.0  BSO m 
2012 11 10 16 04 58.0  2012 11 10 16 08 33.0  BSO m 
2012 11 11 00 13 54.0  2012 11 11 00 13 54.0  BSO s 
2012 11 11 08 13 37.0  2012 11 11 08 13 37.0  BSO s 
2012 11 11 16 10 49.0  2012 11 11 16 12 28.0  BSO m 
2012 11 12 00 08  1.0  2012 11 12 00 09 44.0  BSO m 
2012 11 12 08 12  0.0  2012 11 12 08 12  0.0  BSO s 
2012 11 12 16 06 57.0  2012 11 12 16 09 45.0  BSO m 
2012 11 13 00 11 47.0  2012 11 13 00 17 19.0  BSO m 
2012 11 13 08 04 10.0  2012 11 13 08 08 19.0  BSO m 
2012 11 13 16 23 55.0  2012 11 13 16 23 55.0  BSO s 
2012 11 14 00 19 10.0  2012 11 14 00 23 36.0  BSO m 
2012 11 14 08 23 20.0  2012 11 14 08 24  7.0  BSO m 
2012 11 14 16 21 39.0  2012 11 14 16 22 48.0  BSO m 
2012 11 15 00 24 23.0  2012 11 15 00 27  0.0  BSO m 
2012 11 15 08 20 20.0  2012 11 15 08 24 12.0  BSO m 
2012 11 15 16 19 48.0  2012 11 15 16 25 17.0  BSO m 
2012 11 16 00 19 49.0  2012 11 16 00 19 49.0  BSO s 
2012 11 16 08 20 23.0  2012 11 16 08 20 52.0  BSO m 
2012 11 16 16 21 24.0  2012 11 16 16 23 51.0  BSO m 
2012 11 17 00 22 57.0  2012 11 17 00 23 52.0  BSO m 
2012 11 17 08 31 19.0  2012 11 17 08 34  3.0  BSO m 
2012 11 17 16 24 48.0  2012 11 17 16 30 35.0  BSO m 
2012 11 18 00 28 43.0  2012 11 18 00 32  8.0  BSO m 
2012 11 18 08 29 28.0  2012 11 18 08 34 54.0  BSO m 
2012 11 18 16 38  9.0  2012 11 18 16 39 20.0  BSO m 
2012 11 19 00 36 15.0  2012 11 19 00 36 15.0  BSO s 
2012 11 19 08 31 51.0  2012 11 19 08 38 41.0  BSO m 
2012 11 19 16 37 47.0  2012 11 19 16 41 48.0  BSO m 
2012 11 20 00 39 15.0  2012 11 20 00 42 32.0  BSO m 
2012 11 20 08 42  0.0  2012 11 20 08 44  1.0  BSO m 
2012 11 20 16 31 56.0  2012 11 20 16 39 30.0  BSO m 
2012 11 21 00 52  0.0  2012 11 21 00 52  0.0  BSO s 
2012 11 21 09 02 24.0  2012 11 21 09 08 53.0  BSO m 
2012 11 21 16 55 42.0  2012 11 21 16 55 42.0  BSO s 
2012 11 22 02 05 10.0  2012 11 22 02 05 10.0  BSO s 
2012 11 22 08 50 55.0  2012 11 22 08 50 55.0  BSO s 
2012 11 22 16 41 48.0  2012 11 22 16 47 45.0  BSO m 
2012 11 23 00 54 29.0  2012 11 23 00 58 39.0  BSO m 
2012 11 23 08 46 36.0  2012 11 23 08 50 18.0  BSO m 
2012 11 23 16 52 11.0  2012 11 23 16 55  4.0  BSO m 
2012 11 24 01 02 39.0  2012 11 24 01 10 10.0  BSO m 
2012 11 24 08 51  7.0  2012 11 24 09 10  7.0  BSO m 
2012 11 24 17 15 15.0  2012 11 24 17 16 13.0  BSO m 
2012 11 25 00 58 47.0  2012 11 25 01 04  3.0  BSO m 
2012 11 25 08 53 55.0  2012 11 25 08 55 17.0  BSO m 
2012 11 25 17 00 59.0  2012 11 25 17 08 56.0  BSO m 
2012 11 26 01 04 17.0  2012 11 26 01 08  1.0  BSO m 
2012 11 26 09 03 22.0  2012 11 26 09 11 31.0  BSO m 
2012 11 26 17 05 54.0  2012 11 26 17 19 36.0  BSO m 
2012 11 27 01 15 34.0  2012 11 27 01 23  0.0  BSO m 
2012 11 27 09 15 54.0  2012 11 27 09 23 41.0  BSO m 
2012 11 27 17 15 56.0  2012 11 27 17 20 32.0  BSO m 
2012 11 28 01 36 10.0  2012 11 28 01 38 42.0  BSO m 
2012 11 28 09 33  6.0  2012 11 28 09 35  2.0  BSO m 
2012 11 28 16 55 48.0  2012 11 28 16 59 42.0  BSO m 
2012 11 29 01 19 38.0  2012 11 29 01 19 59.0  BSO m 
2012 11 29 09 13 56.0  2012 11 29 09 14 38.0  BSO m 
2012 11 29 17 44 56.0  2012 11 29 17 54 57.0  BSO m 
2012 11 30 01 13 55.0  2012 11 30 01 26  3.0  BSO m 
2012 11 30 09 27 30.0  2012 11 30 09 28 57.0  BSO m 
2012 11 30 17 45 42.0  2012 11 30 17 54 18.0  BSO m 
2012 12 01 01 27 29.0  2012 12 01 01 40 20.0  BSO m 
2012 12 01 12 29 58.0  2012 12 01 12 51 16.0  BSO m 
2012 12 01 19 43  5.0  2012 12 01 19 43  5.0  BSO s 
2012 12 02 01 44 39.0  2012 12 02 02 01  9.0  BSO m 
2012 12 02 10 15 29.0  2012 12 02 10 47 33.0  BSO m 
2012 12 02 18 58 40.0  2012 12 02 20 49 30.0  BSO m 
2012 12 03 02 01 14.0  2012 12 03 02 01 14.0  BSO s 
2012 12 03 09 58 55.0  2012 12 03 10 03 51.0  BSO m 
2012 12 03 18 03  5.0  2012 12 03 18 09 19.0  BSO m 
2012 12 04 02 09 35.0  2012 12 04 02 09 35.0  BSO s 
2012 12 04 09 56 17.0  2012 12 04 10 13 46.0  BSO m 
2012 12 04 18 19 57.0  2012 12 04 18 21 28.0  BSO m 
2012 12 05 02 18 18.0  2012 12 05 02 24 48.0  BSO m 
2012 12 05 10 07 52.0  2012 12 05 10 11 27.0  BSO m 
2012 12 05 18 23 18.0  2012 12 05 18 23 18.0  BSO s 
2012 12 06 02 02  2.0  2012 12 06 02 14 11.0  BSO m 
2012 12 06 10 07  9.0  2012 12 06 10 24 15.0  BSO m 
2012 12 06 18 12 23.0  2012 12 06 18 27 56.0  BSO m 
2012 12 07 02 18 40.0  2012 12 07 02 18 40.0  BSO s 
2012 12 07 10 03 20.0  2012 12 07 10 15 53.0  BSO m 
2012 12 07 18 11 16.0  2012 12 07 18 18 55.0  BSO m 
2012 12 08 02 13  5.0  2012 12 08 02 13  5.0  BSO s 
2012 12 08 09 51 44.0  2012 12 08 10 02 44.0  BSO m 
2012 12 08 18 32 21.0  2012 12 08 18 32 21.0  BSO s 
2012 12 09 02 38 36.0  2012 12 09 02 38 36.0  BSO s 
2012 12 09 10 35  6.0  2012 12 09 10 37 51.0  BSO m 
2012 12 09 17 47 24.0  2012 12 09 17 47 39.0  BSO m 
2012 12 10 01 58 57.0  2012 12 10 02 00 25.0  BSO m 
2012 12 10 10 29  0.0  2012 12 10 10 31 33.0  BSO m 
2012 12 10 18 18 28.0  2012 12 10 18 18 28.0  BSO s 
2012 12 11 02 13 59.0  2012 12 11 02 27 25.0  BSO m 
2012 12 11 10 37 10.0  2012 12 11 10 39  0.0  BSO m 
2012 12 11 18 19 31.0  2012 12 11 18 25  4.0  BSO m 
2012 12 12 02 24  1.0  2012 12 12 02 24 13.0  BSO m 
2012 12 12 10 20 57.0  2012 12 12 10 30 12.0  BSO m 
2012 12 12 18 21 39.0  2012 12 12 18 23 33.0  BSO m 
2012 12 13 02 33 47.0  2012 12 13 02 39  2.0  BSO m 
2012 12 13 10 20 56.0  2012 12 13 10 25 38.0  BSO m 
2012 12 13 18 27 33.0  2012 12 13 18 34  4.0  BSO m 
2012 12 14 02 16 20.0  2012 12 14 02 16 38.0  BSO m 
2012 12 14 10 35 35.0  2012 12 14 10 37 25.0  BSO m 
2012 12 14 18 44 25.0  2012 12 14 18 44 25.0  BSO s 
2012 12 15 01 52 27.0  2012 12 15 02 24 15.0  BSO m 
2012 12 15 10 19 13.0  2012 12 15 10 29  1.0  BSO m 
2012 12 15 18 26 25.0  2012 12 15 18 28 54.0  BSO m 
2012 12 16 02 07 41.0  2012 12 16 02 26 25.0  BSO m 
2012 12 16 11 08 27.0  2012 12 16 11 16 59.0  BSO m 
2012 12 16 18 20 12.0  2012 12 16 18 20 12.0  BSO s 
2012 12 17 01 45 11.0  2012 12 17 02 01 27.0  BSO m 
2012 12 17 10 05 52.0  2012 12 17 10 07 52.0  BSO m 
2012 12 17 18 18 47.0  2012 12 17 18 18 47.0  BSO s 
2012 12 18 02 21 42.0  2012 12 18 02 27 35.0  BSO m 
2012 12 18 10 27 58.0  2012 12 18 10 35 11.0  BSO m 
2012 12 18 18 19 32.0  2012 12 18 18 41 10.0  BSO m 
2012 12 19 01 43 35.0  2012 12 19 02 02  9.0  BSO m 
2012 12 19 10 02 37.0  2012 12 19 10 20 37.0  BSO m 
2012 12 19 18 35 28.0  2012 12 19 19 12 38.0  BSO m 
2012 12 20 02 44 17.0  2012 12 20 03 12  1.0  BSO m 
2012 12 20 10 40 54.0  2012 12 20 10 45  9.0  BSO m 
2012 12 20 18 07 36.0  2012 12 20 18 09 57.0  BSO m 
2012 12 21 02 17  3.0  2012 12 21 02 29  6.0  BSO m 
2012 12 21 09 58 35.0  2012 12 21 10 14 50.0  BSO m 
2012 12 21 18 21 44.0  2012 12 21 18 24 14.0  BSO m 
2012 12 22 02 48 49.0  2012 12 22 02 48 49.0  BSO s 
2012 12 22 10 35  1.0  2012 12 22 10 54 53.0  BSO m 
2012 12 22 18 28 32.0  2012 12 22 18 44 46.0  BSO m 
2012 12 23 02 16  4.0  2012 12 23 02 22  4.0  BSO m 
2012 12 23 10 17 29.0  2012 12 23 10 20 28.0  BSO m 
2012 12 23 18 26 35.0  2012 12 23 18 30 36.0  BSO m 
2012 12 24 02 31  9.0  2012 12 24 02 34 58.0  BSO m 
2012 12 24 10 22 29.0  2012 12 24 10 27 32.0  BSO m 
2012 12 24 18 49 16.0  2012 12 24 18 52 35.0  BSO m 
2012 12 25 02 16 48.0  2012 12 25 02 32 45.0  BSO m 
2012 12 25 10 11 37.0  2012 12 25 10 20 20.0  BSO m 
2012 12 25 18 16 29.0  2012 12 25 18 29 17.0  BSO m 
2012 12 26 02 45  6.0  2012 12 26 02 50 25.0  BSO m 
2012 12 26 10 14 11.0  2012 12 26 10 47 56.0  BSO m 
2012 12 26 18 12 26.0  2012 12 26 18 36 20.0  BSO m 
2012 12 27 02 02 22.0  2012 12 27 02 31 33.0  BSO m 
2012 12 27 10 11 48.0  2012 12 27 10 21 28.0  BSO m 
2012 12 27 18 09 45.0  2012 12 27 18 16 35.0  BSO m 
2012 12 28 02 08 32.0  2012 12 28 02 15  1.0  BSO m 
2012 12 28 10 09 48.0  2012 12 28 10 15  1.0  BSO m 
2012 12 28 17 56 52.0  2012 12 28 18 18 38.0  BSO m 
2012 12 29 02 06 37.0  2012 12 29 02 17 58.0  BSO m 
2012 12 29 10 16  5.0  2012 12 29 10 21 53.0  BSO m 
2012 12 29 18 06 22.0  2012 12 29 18 06 22.0  BSO s 
2012 12 30 01 47 47.0  2012 12 30 02 07 47.0  BSO m 
2012 12 30 09 49  5.0  2012 12 30 10 30  4.0  BSO m 
2012 12 30 17 57 38.0  2012 12 30 18 05 26.0  BSO m 
2012 12 31 02 06 42.0  2012 12 31 02 09 46.0  BSO m 
2012 12 31 10 02 57.0  2012 12 31 10 11 10.0  BSO m 
2012 12 31 17 40 29.0  2012 12 31 18 01 55.0  BSO m 
2013 01 01 01 45  2.0  2013 01 01 02 19 30.0  BSO m 
2013 01 01 09 58 29.0  2013 01 01 09 58 29.0  BSO s 
2013 01 01 17 38 21.0  2013 01 01 17 39 32.0  BSO m 
2013 01 02 01 41 49.0  2013 01 02 01 42 24.0  BSO m 
2013 01 02 10 30 30.0  2013 01 02 10 48 15.0  BSO m 
2013 01 02 18 29 19.0  2013 01 02 18 54  2.0  BSO m 
2013 01 03 02 44 18.0  2013 01 03 03 08 45.0  BSO m 
2013 01 03 10 31 26.0  2013 01 03 11 02 22.0  BSO m 
2013 01 03 18 29 21.0  2013 01 03 18 46 41.0  BSO m 
2013 01 04 02 16 34.0  2013 01 04 02 42  6.0  BSO m 
2013 01 04 09 43  7.0  2013 01 04 09 56 36.0  BSO m 
2013 01 04 18 02 20.0  2013 01 04 18 17 13.0  BSO m 
2013 01 05 01 24 44.0  2013 01 05 01 38 14.0  BSO m 
2013 01 05 09 28 23.0  2013 01 05 09 30 53.0  BSO m 
2013 01 05 17 24 11.0  2013 01 05 17 35 37.0  BSO m 
2013 01 06 01 58 15.0  2013 01 06 02 18  0.0  BSO m 
2013 01 06 09 11 45.0  2013 01 06 09 23 20.0  BSO m 
2013 01 06 17 32 15.0  2013 01 06 17 55  5.0  BSO m 
2013 01 07 01 41 18.0  2013 01 07 01 43 56.0  BSO m 
2013 01 07 09 19  6.0  2013 01 07 09 30 13.0  BSO m 
2013 01 07 17 15 21.0  2013 01 07 17 17 51.0  BSO m 
2013 01 08 01 26 56.0  2013 01 08 01 32 13.0  BSO m 
2013 01 08 09 09 29.0  2013 01 08 09 28 14.0  BSO m 
2013 01 09 08 54 13.0  2013 01 09 09 07  0.0  BSO m 
2013 01 09 17 00 14.0  2013 01 09 17 09 31.0  BSO m 
2013 01 10 01 07 23.0  2013 01 10 01 27 34.0  BSO m 
2013 01 10 09 06  9.0  2013 01 10 09 23 15.0  BSO m 
2013 01 10 17 01 53.0  2013 01 10 17 12 30.0  BSO m 
2013 01 11 01 13 39.0  2013 01 11 01 21 28.0  BSO m 
2013 01 11 09 10  6.0  2013 01 11 09 18  7.0  BSO m 
2013 01 11 17 00 42.0  2013 01 11 17 20 11.0  BSO m 
2013 01 12 01 14 43.0  2013 01 12 01 16 33.0  BSO m 
2013 01 12 09 03 36.0  2013 01 12 09 03 36.0  BSO s 
2013 01 12 16 59  3.0  2013 01 12 17 05 17.0  BSO m 
2013 01 13 00 44 50.0  2013 01 13 00 44 50.0  BSO s 
2013 01 13 09 09 39.0  2013 01 13 09 10 48.0  BSO m 
2013 01 13 17 10 12.0  2013 01 13 17 17 21.0  BSO m 
2013 01 14 01 01 42.0  2013 01 14 01 05  6.0  BSO m 
2013 01 14 09 06 59.0  2013 01 14 09 11 36.0  BSO m 
2013 01 14 17 10 50.0  2013 01 14 17 10 50.0  BSO s 
2013 01 15 01 14 20.0  2013 01 15 01 17 58.0  BSO m 
2013 01 15 09 00 10.0  2013 01 15 09 10 16.0  BSO m 
2013 01 15 17 15 46.0  2013 01 15 17 15 46.0  BSO s 
2013 01 16 00 59 16.0  2013 01 16 00 59 16.0  BSO s 
2013 01 16 09 01  7.0  2013 01 16 09 01  7.0  BSO s 
2013 01 16 16 55 57.0  2013 01 16 16 55 57.0  BSO s 
2013 01 17 00 45 52.0  2013 01 17 00 45 52.0  BSO s 
2013 01 17 08 46 19.0  2013 01 17 08 50 48.0  BSO m 
2013 01 17 16 43  6.0  2013 01 17 16 47 36.0  BSO m 
2013 01 18 00 50 55.0  2013 01 18 00 55 48.0  BSO m 
2013 01 18 08 45 37.0  2013 01 18 08 53 41.0  BSO m 
2013 01 18 16 36 12.0  2013 01 18 16 54 13.0  BSO m 
2013 01 19 00 42 23.0  2013 01 19 00 59 27.0  BSO m 
2013 01 19 08 40 59.0  2013 01 19 08 55 56.0  BSO m 
2013 01 19 16 50  2.0  2013 01 19 16 51 54.0  BSO m 
2013 01 20 00 51  1.0  2013 01 20 00 54 34.0  BSO m 
2013 01 20 08 55 53.0  2013 01 20 09 02 30.0  BSO m 
2013 01 20 17 01 27.0  2013 01 20 17 01 27.0  BSO s 
2013 01 21 00 53 56.0  2013 01 21 00 56  7.0  BSO m 
2013 01 21 08 46 49.0  2013 01 21 08 46 49.0  BSO s 
2013 01 21 16 37 36.0  2013 01 21 16 37 36.0  BSO s 
2013 01 22 00 38 42.0  2013 01 22 00 42  3.0  BSO m 
2013 01 22 08 40 34.0  2013 01 22 08 40 34.0  BSO s 
2013 01 22 16 56 33.0  2013 01 22 16 57 38.0  BSO m 
2013 01 23 00 48 56.0  2013 01 23 00 51  3.0  BSO m 
2013 01 23 08 31 40.0  2013 01 23 08 31 40.0  BSO s 
2013 01 23 16 30 46.0  2013 01 23 16 31 33.0  BSO m 
2013 01 24 00 35 58.0  2013 01 24 00 37  7.0  BSO m 
2013 01 24 08 31 10.0  2013 01 24 08 32  4.0  BSO m 
2013 01 24 16 33 53.0  2013 01 24 16 35 29.0  BSO m 
2013 01 25 00 27 26.0  2013 01 25 00 37 53.0  BSO m 
2013 01 25 08 30 45.0  2013 01 25 08 40 19.0  BSO m 
2013 01 25 16 35 51.0  2013 01 25 16 40 32.0  BSO m 
2013 01 26 00 37  1.0  2013 01 26 00 37  1.0  BSO s 
2013 01 26 08 39 57.0  2013 01 26 08 40 53.0  BSO m 
2013 01 26 16 37 58.0  2013 01 26 16 37 58.0  BSO s 
2013 01 27 00 27 33.0  2013 01 27 00 32 20.0  BSO m 
2013 01 27 08 32 20.0  2013 01 27 08 32 47.0  BSO m 
2013 01 27 16 30 31.0  2013 01 27 16 33  6.0  BSO m 
2013 01 28 00 36 20.0  2013 01 28 00 39 48.0  BSO m 
2013 01 28 08 33 45.0  2013 01 28 08 35 15.0  BSO m 
2013 01 28 16 34 35.0  2013 01 28 16 38  5.0  BSO m 
2013 01 29 00 30 56.0  2013 01 29 00 38 37.0  BSO m 
2013 01 29 08 36  4.0  2013 01 29 08 36 41.0  BSO m 
2013 01 29 16 36 11.0  2013 01 29 16 36 11.0  BSO s 
2013 01 30 00 41 48.0  2013 01 30 00 41 48.0  BSO s 
2013 01 30 08 41 14.0  2013 01 30 08 41 14.0  BSO s 
2013 01 30 16 27 58.0  2013 01 30 16 33 12.0  BSO m 
2013 01 31 00 29 12.0  2013 01 31 00 32 34.0  BSO m 
2013 01 31 08 38  4.0  2013 01 31 08 39  0.0  BSO m 
2013 01 31 16 32 28.0  2013 01 31 16 33 39.0  BSO m 
2013 02 01 00 33 27.0  2013 02 01 00 35 13.0  BSO m 
2013 02 01 08 37  4.0  2013 02 01 08 37  4.0  BSO s 
2013 02 01 16 32 44.0  2013 02 01 16 34 13.0  BSO m 
2013 02 02 00 56 48.0  2013 02 02 01 00 15.0  BSO m 
2013 02 02 08 38 25.0  2013 02 02 08 38 57.0  BSO m 
2013 02 02 16 39 31.0  2013 02 02 16 40 47.0  BSO m 
2013 02 03 00 24  5.0  2013 02 03 00 29 51.0  BSO m 
2013 02 03 08 28 59.0  2013 02 03 08 28 59.0  BSO s 
2013 02 03 16 28 58.0  2013 02 03 16 31 11.0  BSO m 
2013 02 04 00 34  8.0  2013 02 04 00 34 57.0  BSO m 
2013 02 04 08 39 31.0  2013 02 04 08 41 48.0  BSO m 
2013 02 04 16 34  0.0  2013 02 04 16 37  7.0  BSO m 
2013 02 05 00 42 38.0  2013 02 05 01 10 55.0  BSO m 
2013 02 05 08 39 59.0  2013 02 05 08 46 29.0  BSO m 
2013 02 05 16 50 13.0  2013 02 05 16 51  1.0  BSO m 
2013 02 06 00 53 44.0  2013 02 06 00 54 48.0  BSO m 
2013 02 06 08 45 42.0  2013 02 06 08 45 42.0  BSO s 
2013 02 06 16 40 58.0  2013 02 06 16 41 27.0  BSO m 
2013 02 07 00 37 10.0  2013 02 07 00 39 47.0  BSO m 
2013 02 07 08 38 24.0  2013 02 07 08 41 20.0  BSO m 
2013 02 07 16 34 10.0  2013 02 07 16 43 16.0  BSO m 
2013 02 08 00 30 43.0  2013 02 08 00 38  1.0  BSO m 
2013 02 08 08 35 20.0  2013 02 08 08 38 47.0  BSO m 
2013 02 08 16 37 58.0  2013 02 08 16 39 48.0  BSO m 
2013 02 09 00 34 48.0  2013 02 09 00 38 51.0  BSO m 
2013 02 09 08 38 42.0  2013 02 09 08 39 45.0  BSO m 
2013 02 09 16 39  5.0  2013 02 09 16 40 43.0  BSO m 
2013 02 10 00 36 53.0  2013 02 10 00 38 39.0  BSO m 
2013 02 10 08 34 41.0  2013 02 10 08 40 23.0  BSO m 
2013 02 10 16 33 40.0  2013 02 10 16 35  7.0  BSO m 
2013 02 11 00 39 24.0  2013 02 11 00 40 23.0  BSO m 
2013 02 11 08 35 13.0  2013 02 11 08 35 13.0  BSO s 
2013 02 11 16 36  1.0  2013 02 11 16 39 22.0  BSO m 
2013 02 12 00 29  8.0  2013 02 12 00 39  2.0  BSO m 
2013 02 12 08 39 44.0  2013 02 12 08 40 16.0  BSO m 
2013 02 12 16 39 37.0  2013 02 12 16 43 20.0  BSO m 
2013 02 13 00 42 23.0  2013 02 13 00 44  3.0  BSO m 
2013 02 13 08 47  9.0  2013 02 13 08 47  9.0  BSO s 
2013 02 13 16 53  1.0  2013 02 13 16 53  1.0  BSO s 
2013 02 14 00 53  0.0  2013 02 14 00 53  0.0  BSO s 
2013 02 14 08 51 38.0  2013 02 14 08 57 55.0  BSO m 
2013 02 14 16 41  7.0  2013 02 14 16 41 54.0  BSO m 
2013 02 15 00 43 15.0  2013 02 15 00 43 48.0  BSO m 
2013 02 15 09 04 50.0  2013 02 15 09 05 57.0  BSO m 
2013 02 15 16 58 33.0  2013 02 15 17 00 38.0  BSO m 
2013 02 16 00 45 11.0  2013 02 16 00 45 11.0  BSO s 
2013 02 16 08 35 36.0  2013 02 16 08 43 20.0  BSO m 
2013 02 16 16 43 44.0  2013 02 16 16 43 44.0  BSO s 
2013 02 17 00 42 44.0  2013 02 17 00 42 44.0  BSO s 
2013 02 17 08 43 49.0  2013 02 17 08 47 39.0  BSO m 
2013 02 17 16 44 48.0  2013 02 17 16 44 48.0  BSO s 
2013 02 18 00 55 54.0  2013 02 18 00 55 54.0  BSO s 
2013 02 18 09 07 53.0  2013 02 18 09 07 53.0  BSO s 
2013 02 18 17 09 21.0  2013 02 18 17 15 12.0  BSO m 
2013 02 19 01 15 29.0  2013 02 19 01 15 29.0  BSO s 
2013 02 19 09 10 57.0  2013 02 19 09 30 48.0  BSO m 
2013 02 19 17 33  2.0  2013 02 19 18 01 26.0  BSO m 
2013 02 20 01 31 52.0  2013 02 20 01 38 43.0  BSO m 
2013 02 20 09 28 38.0  2013 02 20 09 37 21.0  BSO m 
2013 02 20 17 25 55.0  2013 02 20 17 42  5.0  BSO m 
2013 02 21 01 36 51.0  2013 02 21 01 38 41.0  BSO m 
2013 02 21 09 28 46.0  2013 02 21 09 41 43.0  BSO m 
2013 02 21 17 22 50.0  2013 02 21 17 42 25.0  BSO m 
2013 02 22 01 01 46.0  2013 02 22 01 23 50.0  BSO m 
2013 02 22 10 39  0.0  2013 02 22 10 41 45.0  BSO m 
2013 02 22 17 20 57.0  2013 02 22 17 35  0.0  BSO m 
2013 02 23 01 15 34.0  2013 02 23 01 44 34.0  BSO m 
2013 02 23 09 43 24.0  2013 02 23 09 47  6.0  BSO m 
2013 02 23 17 31 29.0  2013 02 23 17 34 50.0  BSO m 
2013 02 24 01 43 32.0  2013 02 24 01 56 56.0  BSO m 
2013 02 24 09 47 17.0  2013 02 24 09 55 43.0  BSO m 
2013 02 24 17 45  8.0  2013 02 24 17 53 51.0  BSO m 
2013 02 25 01 37 31.0  2013 02 25 02 01 41.0  BSO m 
2013 02 25 09 54 45.0  2013 02 25 10 07  6.0  BSO m 
2013 02 25 17 45 24.0  2013 02 25 17 52 18.0  BSO m 
2013 02 26 02 07  3.0  2013 02 26 02 28  1.0  BSO m 
2013 02 26 09 57  1.0  2013 02 26 10 03 45.0  BSO m 
2013 02 26 18 05 22.0  2013 02 26 18 13 32.0  BSO m 
2013 02 27 01 50 51.0  2013 02 27 01 56 40.0  BSO m 
2013 02 27 10 22 29.0  2013 02 27 10 22 29.0  BSO s 
2013 02 27 18 19 18.0  2013 02 27 18 29  4.0  BSO m 
2013 02 28 02 16 21.0  2013 02 28 02 33  4.0  BSO m 
2013 03 01 02 25 19.0  2013 03 01 02 39 35.0  BSO m 
2013 03 01 10 35  5.0  2013 03 01 10 41 48.0  BSO m 
2013 03 01 18 43 57.0  2013 03 01 19 07 35.0  BSO m 
2013 03 02 02 36 16.0  2013 03 02 02 44  5.0  BSO m 
2013 03 02 10 52 41.0  2013 03 02 10 55 24.0  BSO m 
2013 03 02 18 24 24.0  2013 03 02 18 35 11.0  BSO m 
2013 03 03 02 38 51.0  2013 03 03 02 38 51.0  BSO s 
2013 03 03 10 17 29.0  2013 03 03 10 17 29.0  BSO s 
2013 03 03 18 42 50.0  2013 03 03 18 42 50.0  BSO s 
2013 03 04 03 12 50.0  2013 03 04 03 12 50.0  BSO s 
2013 03 04 11 12 13.0  2013 03 04 11 26 56.0  BSO m 
2013 03 04 18 59 24.0  2013 03 04 19 01 31.0  BSO m 
2013 03 05 02 49 39.0  2013 03 05 03 09 40.0  BSO m 
2013 03 05 11 03 33.0  2013 03 05 11 03 33.0  BSO s 
2013 03 05 19 02 16.0  2013 03 05 19 02 16.0  BSO s 
2013 03 06 02 36 55.0  2013 03 06 02 42  7.0  BSO m 
2013 03 06 10 38 22.0  2013 03 06 11 34 32.0  BSO m 
2013 03 06 18 26 59.0  2013 03 06 18 26 59.0  BSO s 
2013 03 07 02 27 42.0  2013 03 07 02 28 52.0  BSO m 
2013 03 07 10 41  1.0  2013 03 07 10 41  1.0  BSO s 
2013 03 07 18 20 51.0  2013 03 07 18 31 20.0  BSO m 
2013 03 08 02 32 13.0  2013 03 08 02 38 17.0  BSO m 
2013 03 08 10 52 56.0  2013 03 08 10 53 19.0  BSO m 
2013 03 08 18 32 22.0  2013 03 08 18 45 12.0  BSO m 
2013 03 09 03 18 32.0  2013 03 09 03 18 32.0  BSO s 
2013 03 09 10 35 26.0  2013 03 09 10 59  4.0  BSO m 
2013 03 09 18 52 36.0  2013 03 09 18 56 33.0  BSO m 
2013 03 10 02 55 15.0  2013 03 10 02 55 15.0  BSO s 
2013 03 10 10 34 35.0  2013 03 10 10 43 30.0  BSO m 
2013 03 10 18 54  2.0  2013 03 10 18 54  2.0  BSO s 
2013 03 11 02 42 58.0  2013 03 11 02 47  5.0  BSO m 
2013 03 11 10 22 37.0  2013 03 11 10 23 48.0  BSO m 
2013 03 11 18 51 55.0  2013 03 11 18 56 11.0  BSO m 
2013 03 12 02 36 14.0  2013 03 12 02 49 25.0  BSO m 
2013 03 12 10 42 26.0  2013 03 12 10 44 58.0  BSO m 
2013 03 12 18 48 52.0  2013 03 12 19 04 40.0  BSO m 
2013 03 13 03 29 10.0  2013 03 13 03 41 56.0  BSO m 
2013 03 13 11 03 12.0  2013 03 13 11 13 58.0  BSO m 
2013 03 13 19 02 35.0  2013 03 13 19 20 53.0  BSO m 
2013 03 14 03 00 44.0  2013 03 14 03 20 16.0  BSO m 
2013 03 14 11 08 29.0  2013 03 14 11 20  3.0  BSO m 
2013 03 14 19 03 30.0  2013 03 14 19 24 38.0  BSO m 
2013 03 15 03 02 25.0  2013 03 15 03 26  8.0  BSO m 
2013 03 15 10 49 29.0  2013 03 15 11 21 44.0  BSO m 
2013 03 15 18 58 52.0  2013 03 15 19 17 33.0  BSO m 
2013 03 16 02 53 36.0  2013 03 16 03 04 59.0  BSO m 
2013 03 16 09 54 51.0  2013 03 16 10 16  5.0  BSO m 
2013 03 16 18 48 35.0  2013 03 16 18 55 21.0  BSO m 
2013 03 17 03 01 57.0  2013 03 17 03 17 25.0  BSO m 
2013 03 17 10 58 29.0  2013 03 17 11 22 35.0  BSO m 
2013 03 17 19 00 31.0  2013 03 17 19 21 59.0  BSO m 
2013 03 18 03 03 21.0  2013 03 18 03 11 17.0  BSO m 
